"","Ano","UF","classe","Sexo","Valor_Proj","Valor_Aferido","Comparativo"
"6431",2017,"ES","[40,45)","F",142129,136116,0.0423066369284246
"6432",2017,"ES","[45,50)","F",128870,126444,0.0188251726546131
"6433",2017,"ES","[50,55)","F",121409,118663,0.0226177630982881
"6434",2017,"ES","[55,60)","F",108699,104537,0.0382892206920035
"6435",2017,"ES","[60,65)","F",89713,88064,0.0183808366680419
"6436",2017,"ES","[65,70)","F",66080.9999999999,64586,0.0226237496405917
"6437",2017,"ES","[70,75)","F",46526,45520,0.0216223187035206
"6438",2017,"ES","[75,80)","F",34385,33119,0.0368183801076059
"6439",2017,"ES","[80,85)","F",23747,23105,0.027034993893966
"6440",2017,"ES","[85,90)","F",13595,13285,0.022802500919455
"6441",2017,"ES","90+","F",9495.00000000001,6425,0.323328067403897
"6442",2017,"ES","[0,5)","M",145306,139847,0.0375689923334205
"6443",2017,"ES","[05.10)","M",139418,126355,0.0936966532298555
"6444",2017,"ES","[10,15)","M",142787,129638,0.0920882153137194
"6445",2017,"ES","[15,20)","M",154398,146201,0.0530900659334962
"6446",2017,"ES","[20,25)","M",156151,150023,0.0392440650396096
"6447",2017,"ES","[25,30)","M",164384,152543,0.0720325579131791
"6448",2017,"ES","[30,35)","M",168620,159035,0.0568437907721501
"6449",2017,"ES","[35,40)","M",158102,154053,0.025610049208739
"6450",2017,"ES","[40,45)","M",135553,128846,0.0494788016495389
"6451",2017,"ES","[45,50)","M",121732,120024,0.0140308218052775
"6452",2017,"ES","[50,55)","M",113572,109763,0.0335381960342337
"6453",2017,"ES","[55,60)","M",99705,96285,0.0343011885060933
"6454",2017,"ES","[60,65)","M",81161,78259,0.0357560897475388
"6455",2017,"ES","[65,70)","M",57761,55829,0.0334481743737124
"6456",2017,"ES","[70,75)","M",38012.9999999999,37419,0.0156262331307695
"6457",2017,"ES","[75,80)","M",25869,24611,0.0486296339247751
"6458",2017,"ES","[80,85)","M",16561,15851,0.0428718072580162
"6459",2017,"ES","[85,90)","M",8843,8027,0.0922763767952051
"6460",2017,"ES","90+","M",5057,3148,0.377496539450267
"6461",2017,"GO","[0,5)","F",248387,235271,0.0528046958979338
"6462",2017,"GO","[05.10)","F",241362,212355,0.120180475799836
"6463",2017,"GO","[10,15)","F",244949,225581,0.0790695205940829
"6464",2017,"GO","[15,20)","F",265759,248251,0.0658792364510705
"6465",2017,"GO","[20,25)","F",284230,265319,0.0665341448826647
"6466",2017,"GO","[25,30)","F",294559,267280,0.092609629989238
"6467",2017,"GO","[30,35)","F",297338,275474,0.073532478189804
"6468",2017,"GO","[35,40)","F",287380,277660,0.0338228130002078
"6469",2017,"GO","[40,45)","F",259838,249006,0.0416875129888622
"6470",2017,"GO","[45,50)","F",232298,226683,0.0241715382827223
"6471",2017,"GO","[50,55)","F",204392,197691,0.0327850405103919
"6472",2017,"GO","[55,60)","F",169164,163215,0.0351670568206005
"6473",2017,"GO","[60,65)","F",134039,129829,0.0314087690895931
"6474",2017,"GO","[65,70)","F",101058,99144,0.0189396188327499
"6475",2017,"GO","[70,75)","F",71012.9999999999,71616,-0.00849140298255332
"6476",2017,"GO","[75,80)","F",49406,48412,0.0201190138849527
"6477",2017,"GO","[80,85)","F",30248,29959,0.00955435070087314
"6478",2017,"GO","[85,90)","F",14997,14957,0.00266720010668764
"6479",2017,"GO","90+","F",8147,6819,0.163004787038174
"6480",2017,"GO","[0,5)","M",259447,245891,0.0522495924023017
"6481",2017,"GO","[05.10)","M",251398,220345,0.123521269063397
"6482",2017,"GO","[10,15)","M",255615,234299,0.0833910373021926
"6483",2017,"GO","[15,20)","M",274113,258072,0.0585196615994134
"6484",2017,"GO","[20,25)","M",286957.999999999,265303,0.0754640051854261
"6485",2017,"GO","[25,30)","M",298883,266832,0.107235941823389
"6486",2017,"GO","[30,35)","M",298585,271808,0.0896796557094288
"6487",2017,"GO","[35,40)","M",281739,268950,0.0453930765708704
"6488",2017,"GO","[40,45)","M",249752,235925,0.0553629200166572
"6489",2017,"GO","[45,50)","M",221462,216714,0.0214393439958093
"6490",2017,"GO","[50,55)","M",192497,184027,0.0440006857249725
"6491",2017,"GO","[55,60)","M",156379,150393,0.038278797025176
"6492",2017,"GO","[60,65)","M",120813,116473,0.0359232864012981
"6493",2017,"GO","[65,70)","M",89915,88645,0.0141244508702665
"6494",2017,"GO","[70,75)","M",63372,62863,0.0080319383955059
"6495",2017,"GO","[75,80)","M",42532,41998,0.0125552525157532
"6496",2017,"GO","[80,85)","M",24633,23993,0.0259814070555751
"6497",2017,"GO","[85,90)","M",11713,11412,0.0256979424570993
"6498",2017,"GO","90+","M",6134,4847,0.209814150635801
"6499",2017,"MA","[0,5)","F",286639,275193,0.0399317608559898
"6500",2017,"MA","[05.10)","F",306853,295359,0.0374576751734548
"6501",2017,"MA","[10,15)","F",340851,326587,0.0418481975995375
"6502",2017,"MA","[15,20)","F",337343,346814,-0.028075282427678
"6503",2017,"MA","[20,25)","F",328630,348947,-0.0618233271460307
"6504",2017,"MA","[25,30)","F",310402,330213,-0.0638236867030498
"6505",2017,"MA","[30,35)","F",300999,314362,-0.044395496330553
"6506",2017,"MA","[35,40)","F",267865,275234,-0.0275101263696269
"6507",2017,"MA","[40,45)","F",218103,217825,0.0012746271257157
"6508",2017,"MA","[45,50)","F",184585,189765,-0.0280629520275212
"6509",2017,"MA","[50,55)","F",161107,164940,-0.0237916415798202
"6510",2017,"MA","[55,60)","F",134423,135676,-0.00932132150004048
"6511",2017,"MA","[60,65)","F",111541,116729,-0.0465120448982891
"6512",2017,"MA","[65,70)","F",87278,91700,-0.0506656889479592
"6513",2017,"MA","[70,75)","F",64611,69483,-0.0754051167757816
"6514",2017,"MA","[75,80)","F",47789,51461,-0.0768377660131001
"6515",2017,"MA","[80,85)","F",30567,33885,-0.108548434586318
"6516",2017,"MA","[85,90)","F",16214,19439,-0.198902183298384
"6517",2017,"MA","90+","F",12514,15610,-0.247402908742209
"6518",2017,"MA","[0,5)","M",299419,290749,0.028956078271586
"6519",2017,"MA","[05.10)","M",319948,306048,0.0434445597409577
"6520",2017,"MA","[10,15)","M",354387,339045,0.0432916557322927
"6521",2017,"MA","[15,20)","M",348442,359627,-0.0321000338650333
"6522",2017,"MA","[20,25)","M",330793,349511,-0.0565852360841975
"6523",2017,"MA","[25,30)","M",297651,325643,-0.0940430235409922
"6524",2017,"MA","[30,35)","M",282936,303426,-0.0724192043430319
"6525",2017,"MA","[35,40)","M",250446,262051,-0.0463373341957951
"6526",2017,"MA","[40,45)","M",204607,205896,-0.00629988221321851
"6527",2017,"MA","[45,50)","M",172804,180354,-0.0436911182611517
"6528",2017,"MA","[50,55)","M",148010,150158,-0.0145125329369643
"6529",2017,"MA","[55,60)","M",121085,124867,-0.0312342569269515
"6530",2017,"MA","[60,65)","M",97912,101444,-0.036073208595473
"6531",2017,"MA","[65,70)","M",77200,84920,-0.0999999999999998
"6532",2017,"MA","[70,75)","M",56980,62785,-0.101877851877852
"6533",2017,"MA","[75,80)","M",39761,45441,-0.142853549961016
"6534",2017,"MA","[80,85)","M",24093,28483,-0.182210600589383
"6535",2017,"MA","[85,90)","M",11893,15720,-0.321785924493399
"6536",2017,"MA","90+","M",7467,9884,-0.323690906655953
"6537",2017,"MG","[0,5)","F",646289,633113,0.0203871642562387
"6538",2017,"MG","[05.10)","F",641647,615531,0.0407015072150263
"6539",2017,"MG","[10,15)","F",698284,666425,0.0456247028429692
"6540",2017,"MG","[15,20)","F",801185,784460,0.0208753284197782
"6541",2017,"MG","[20,25)","F",852030,852001,3.40363602220579e-05
"6542",2017,"MG","[25,30)","F",854217,851261,0.00346047901177295
"6543",2017,"MG","[30,35)","F",858721,841175,0.0204327133026913
"6544",2017,"MG","[35,40)","F",833927,844233,-0.012358395878776
"6545",2017,"MG","[40,45)","F",754671,731199,0.0311022949073177
"6546",2017,"MG","[45,50)","F",705908,706467,-0.000791887894739824
"6547",2017,"MG","[50,55)","F",678451,670671,0.0114672983015728
"6548",2017,"MG","[55,60)","F",609172,595836,0.0218920107949805
"6549",2017,"MG","[60,65)","F",505308,499758,0.0109834002232302
"6550",2017,"MG","[65,70)","F",392423,386866,0.0141607398139254
"6551",2017,"MG","[70,75)","F",289130,291974,-0.00983640576903144
"6552",2017,"MG","[75,80)","F",213024,211291,0.00813523358870362
"6553",2017,"MG","[80,85)","F",143738,146238,-0.0173927562648708
"6554",2017,"MG","[85,90)","F",80822,82994,-0.026873870975725
"6555",2017,"MG","90+","F",54822,42972,0.216154098719493
"6556",2017,"MG","[0,5)","M",677518,661658,0.0234089721601487
"6557",2017,"MG","[05.10)","M",671502,637839,0.0501309005781063
"6558",2017,"MG","[10,15)","M",729776,689936,0.0545920940124094
"6559",2017,"MG","[15,20)","M",832155,810371,0.0261778154310199
"6560",2017,"MG","[20,25)","M",869890,862223,0.00881375806136381
"6561",2017,"MG","[25,30)","M",866924,856091,0.012495905062035
"6562",2017,"MG","[30,35)","M",859332.000000001,840451,0.0219717175666687
"6563",2017,"MG","[35,40)","M",817502,822500,-0.00611374651071204
"6564",2017,"MG","[40,45)","M",722839,698914,0.0330986568239959
"6565",2017,"MG","[45,50)","M",667032,669348,-0.0034720972906847
"6566",2017,"MG","[50,55)","M",631519,618805,0.0201324109013344
"6567",2017,"MG","[55,60)","M",558512,546162,0.0221123270404217
"6568",2017,"MG","[60,65)","M",453131,443250,0.0218060560853262
"6569",2017,"MG","[65,70)","M",341821,336359,0.0159791235763749
"6570",2017,"MG","[70,75)","M",241637,239058,0.0106730343449058
"6571",2017,"MG","[75,80)","M",166735,163132,0.0216091402524966
"6572",2017,"MG","[80,85)","M",104662,101436,0.0308230303261932
"6573",2017,"MG","[85,90)","M",53512,51232,0.0426072656600383
"6574",2017,"MG","90+","M",28860,21260,0.263340263340263
"6575",2017,"MS","[0,5)","F",106426,104538,0.0177400259335132
"6576",2017,"MS","[05.10)","F",101026,96223,0.0475422168550671
"6577",2017,"MS","[10,15)","F",100317,95209,0.0509185880758003
"6578",2017,"MS","[15,20)","F",105822,102975,0.0269036684243352
"6579",2017,"MS","[20,25)","F",113043,113037,5.30771476343436e-05
"6580",2017,"MS","[25,30)","F",111961,108107,0.0344227007618722
"6581",2017,"MS","[30,35)","F",111836,107863,0.0355252333774462
"6582",2017,"MS","[35,40)","F",107421,106011,0.013125925098444
"6583",2017,"MS","[40,45)","F",96584,93533,0.0315890830779422
"6584",2017,"MS","[45,50)","F",88256,87767,0.00554069978245105
"6585",2017,"MS","[50,55)","F",81945.0000000001,80702,0.015168710720606
"6586",2017,"MS","[55,60)","F",69909.0000000001,67882,0.0289948361441314
"6587",2017,"MS","[60,65)","F",55204,54855,0.00632200565176476
"6588",2017,"MS","[65,70)","F",41509.0000000001,40294,0.0292707605579525
"6589",2017,"MS","[70,75)","F",30050,29988,0.00206322795340941
"6590",2017,"MS","[75,80)","F",21283,20135,0.0539397641309962
"6591",2017,"MS","[80,85)","F",13330,13123,0.0155288822205551
"6592",2017,"MS","[85,90)","F",7021,6849,0.0244979347671271
"6593",2017,"MS","90+","F",4157,3463,0.166947317777243
"6594",2017,"MS","[0,5)","M",111430,109734,0.0152203176882353
"6595",2017,"MS","[05.10)","M",105886,99468,0.0606123566854917
"6596",2017,"MS","[10,15)","M",105231,99695,0.0526080717659244
"6597",2017,"MS","[15,20)","M",110224,107005,0.029204166061838
"6598",2017,"MS","[20,25)","M",115454,114462,0.00859216657716481
"6599",2017,"MS","[25,30)","M",113911,109207,0.0412953972838443
"6600",2017,"MS","[30,35)","M",111195,107159,0.036296596069967
"6601",2017,"MS","[35,40)","M",104108,102898,0.0116225458178038
"6602",2017,"MS","[40,45)","M",93366,89929,0.0368121157594842
"6603",2017,"MS","[45,50)","M",84716,83789,0.0109424429859768
"6604",2017,"MS","[50,55)","M",77126.0000000001,75200,0.0249721235381076
"6605",2017,"MS","[55,60)","M",64750,62885,0.0288030888030891
"6606",2017,"MS","[60,65)","M",50728,49921,0.01590837407349
"6607",2017,"MS","[65,70)","M",37515.0000000001,36635,0.0234572837531669
"6608",2017,"MS","[70,75)","M",26201,26461,-0.00992328537078723
"6609",2017,"MS","[75,80)","M",18139,17482,0.0362202988036825
"6610",2017,"MS","[80,85)","M",11043,10648,0.0357692655981163
"6611",2017,"MS","[85,90)","M",5502.99999999999,5222,0.0510630565146271
"6612",2017,"MS","90+","M",2908,2216,0.237964236588721
"6613",2017,"MT","[0,5)","F",135993,132522,0.0255233725265269
"6614",2017,"MT","[05.10)","F",127730,118958,0.0686761136772888
"6615",2017,"MT","[10,15)","F",133105,123184,0.0745351414296984
"6616",2017,"MT","[15,20)","F",134792,130114,0.0347053237580872
"6617",2017,"MT","[20,25)","F",142052,141965,0.000612451778222264
"6618",2017,"MT","[25,30)","F",144466,137158,0.0505862971218141
"6619",2017,"MT","[30,35)","F",144023,139349,0.0324531498441219
"6620",2017,"MT","[35,40)","F",137358,136973,0.00280289462572235
"6621",2017,"MT","[40,45)","F",123134,120435,0.0219192099663783
"6622",2017,"MT","[45,50)","F",108848,108335,0.00471299426723518
"6623",2017,"MT","[50,55)","F",94752,93641,0.0117253461668355
"6624",2017,"MT","[55,60)","F",77173,75444,0.0224042087258503
"6625",2017,"MT","[60,65)","F",58664,58669,-8.52311468706844e-05
"6626",2017,"MT","[65,70)","F",42345,41838,0.0119730782855108
"6627",2017,"MT","[70,75)","F",29026,29683,-0.0226348790739337
"6628",2017,"MT","[75,80)","F",19212,19105,0.00556943576931085
"6629",2017,"MT","[80,85)","F",11403,11386,0.00149083574497907
"6630",2017,"MT","[85,90)","F",5364.99999999999,5415,-0.00931966449207931
"6631",2017,"MT","90+","F",3165,2470,0.219589257503949
"6632",2017,"MT","[0,5)","M",142146,138784,0.0236517383535232
"6633",2017,"MT","[05.10)","M",133032,123173,0.0741099885741776
"6634",2017,"MT","[10,15)","M",138622,128224,0.0750097387139123
"6635",2017,"MT","[15,20)","M",140909,136574,0.0307645359771196
"6636",2017,"MT","[20,25)","M",146896,145185,0.0116476963293761
"6637",2017,"MT","[25,30)","M",149815,139712,0.0674365050228619
"6638",2017,"MT","[30,35)","M",149764,142951,0.0454915734088299
"6639",2017,"MT","[35,40)","M",140508,137047,0.024632049420673
"6640",2017,"MT","[40,45)","M",124397,120476,0.0315200527343912
"6641",2017,"MT","[45,50)","M",110918,110789,0.00116302133107406
"6642",2017,"MT","[50,55)","M",97991,96952,0.010603014562562
"6643",2017,"MT","[55,60)","M",80365,78812,0.0193243327319107
"6644",2017,"MT","[60,65)","M",60848.9999999999,60085,0.0125556705944213
"6645",2017,"MT","[65,70)","M",43126,43004,0.00282891990910339
"6646",2017,"MT","[70,75)","M",29364,30045,-0.0231916632611362
"6647",2017,"MT","[75,80)","M",19001,19313,-0.0164201884111359
"6648",2017,"MT","[80,85)","M",10818,10743,0.00693288962839678
"6649",2017,"MT","[85,90)","M",5072.99999999999,5112,-0.0076877587226504
"6650",2017,"MT","90+","M",2591,2155,0.168274797375531
"6651",2017,"PA","[0,5)","F",352975,337522,0.04377930448332
"6652",2017,"PA","[05.10)","F",372998,344433,0.0765821800653084
"6653",2017,"PA","[10,15)","F",396786,376058,0.0522397463620185
"6654",2017,"PA","[15,20)","F",406537,400781,0.0141586128691856
"6655",2017,"PA","[20,25)","F",395870,402745,-0.0173668123373844
"6656",2017,"PA","[25,30)","F",376063,373720,0.00623033906552876
"6657",2017,"PA","[30,35)","F",362662,360778,0.00519491978757127
"6658",2017,"PA","[35,40)","F",326695.000000001,331484,-0.0146589326435956
"6659",2017,"PA","[40,45)","F",272531,268573,0.014523118470926
"6660",2017,"PA","[45,50)","F",226433,228398,-0.00867806370979573
"6661",2017,"PA","[50,55)","F",184739,184748,-4.87173796548547e-05
"6662",2017,"PA","[55,60)","F",150847,150699,0.000981126571956438
"6663",2017,"PA","[60,65)","F",120365,122801,-0.0202384414073854
"6664",2017,"PA","[65,70)","F",88413,89987,-0.0178028118036935
"6665",2017,"PA","[70,75)","F",64400,67965,-0.0553571428571436
"6666",2017,"PA","[75,80)","F",44123,45527,-0.031820139156449
"6667",2017,"PA","[80,85)","F",26464,29113,-0.100098246674727
"6668",2017,"PA","[85,90)","F",14112,15680,-0.111111111111111
"6669",2017,"PA","90+","F",8763,10282,-0.173342462626954
"6670",2017,"PA","[0,5)","M",369224,355549,0.037037137347518
"6671",2017,"PA","[05.10)","M",389736,359037,0.0787687049695177
"6672",2017,"PA","[10,15)","M",413852,389230,0.0594946985879009
"6673",2017,"PA","[15,20)","M",423005,416904,0.0144229973640975
"6674",2017,"PA","[20,25)","M",402393,405429,-0.00754486285795259
"6675",2017,"PA","[25,30)","M",374350,370692,0.00977160411379756
"6676",2017,"PA","[30,35)","M",356220,354967,0.00351748919207232
"6677",2017,"PA","[35,40)","M",322574,328674,-0.0189103895540248
"6678",2017,"PA","[40,45)","M",273284,266202,0.025914433336749
"6679",2017,"PA","[45,50)","M",229496,234733,-0.0228195698399972
"6680",2017,"PA","[50,55)","M",187059,184694,0.0126430698335818
"6681",2017,"PA","[55,60)","M",150352,153574,-0.0214297116100883
"6682",2017,"PA","[60,65)","M",118257,118111,0.00123459922034164
"6683",2017,"PA","[65,70)","M",85738,89493,-0.043796216380135
"6684",2017,"PA","[70,75)","M",59793,63571,-0.0631846537220075
"6685",2017,"PA","[75,80)","M",38408,41260,-0.0742553634659444
"6686",2017,"PA","[80,85)","M",21569,23707,-0.0991237424080862
"6687",2017,"PA","[85,90)","M",10072,11866,-0.178117553613979
"6688",2017,"PA","90+","M",5476,6088,-0.111760409057706
"6689",2017,"PB","[0,5)","F",136062,137720,-0.0121856212608958
"6690",2017,"PB","[05.10)","F",138637,139738,-0.00794160289100291
"6691",2017,"PB","[10,15)","F",156915,147648,0.0590574514864736
"6692",2017,"PB","[15,20)","F",169574,163746,0.0343684762994325
"6693",2017,"PB","[20,25)","F",170617,176960,-0.0371768346647757
"6694",2017,"PB","[25,30)","F",169152,172675,-0.0208274214907301
"6695",2017,"PB","[30,35)","F",167901,169933,-0.0121023698488998
"6696",2017,"PB","[35,40)","F",159704,160543,-0.00525346891749737
"6697",2017,"PB","[40,45)","F",142267,141098,0.00821694419647564
"6698",2017,"PB","[45,50)","F",130098,127053,0.0234054328275605
"6699",2017,"PB","[50,55)","F",117908,118158,-0.00212029718085312
"6700",2017,"PB","[55,60)","F",97573,95271,0.0235925922130097
"6701",2017,"PB","[60,65)","F",80709,81295,-0.00726065246750727
"6702",2017,"PB","[65,70)","F",69842,70951,-0.0158786976317971
"6703",2017,"PB","[70,75)","F",54555,54684,-0.00236458619741572
"6704",2017,"PB","[75,80)","F",42221,43368,-0.0271665758745643
"6705",2017,"PB","[80,85)","F",26807,28437,-0.0608050136158468
"6706",2017,"PB","[85,90)","F",14509,17474,-0.204355917017024
"6707",2017,"PB","90+","F",9493.00000000001,10273,-0.0821658063836505
"6708",2017,"PB","[0,5)","M",142977,144628,-0.0115473118053949
"6709",2017,"PB","[05.10)","M",145784,145815,-0.000212643362783296
"6710",2017,"PB","[10,15)","M",163605,153623,0.0610128052321143
"6711",2017,"PB","[15,20)","M",173905,169476,0.0254679278916647
"6712",2017,"PB","[20,25)","M",170194,179189,-0.0528514518725688
"6713",2017,"PB","[25,30)","M",161458,167908,-0.039948469571034
"6714",2017,"PB","[30,35)","M",156856,161721,-0.0310157086754729
"6715",2017,"PB","[35,40)","M",147298,149706,-0.0163478119186952
"6716",2017,"PB","[40,45)","M",129578,128941,0.00491595795582628
"6717",2017,"PB","[45,50)","M",116571,114636,0.0165993257328147
"6718",2017,"PB","[50,55)","M",104546,104442,0.00099477741855246
"6719",2017,"PB","[55,60)","M",83355,81547,0.0216903605062687
"6720",2017,"PB","[60,65)","M",65054,65300,-0.00378147385249133
"6721",2017,"PB","[65,70)","M",54732,55103,-0.00677848425053039
"6722",2017,"PB","[70,75)","M",41329,41202,0.00307290280432626
